date,actual_price,predicted_price,difference,error_percentage,bedrooms,propertyType
2012-01-20,322500.0,546973.6496526748,224473.6496526748,69.6042324504418,1,unit
2012-01-20,530000.0,547245.3915514052,17245.39155140519,3.2538474625292815,4,house
2012-01-21,985000.0,547449.5752714574,-437550.42472854257,-44.42136291660331,5,house
2012-01-23,1260000.0,547661.9855239987,-712338.0144760013,-56.53476305365089,4,house
2012-01-23,395000.0,548035.375405103,153035.37540510297,38.74313301395012,2,house
2012-01-23,420000.0,550542.0708749443,130542.07087494433,31.08144544641532,3,house
2012-01-23,455000.0,572157.284989953,117157.28498995304,25.748853843945724,3,house
2012-01-23,410000.0,570484.2213429511,160484.22134295106,39.14249301047587,1,unit
2012-01-23,533000.0,562777.8542786837,29777.854278683662,5.586839451910631,3,house
2012-01-24,420000.0,542235.5812247843,122235.58122478426,29.10370981542482,3,unit
2012-01-24,479000.0,537748.4516296536,58748.45162965357,12.264812448779452,4,house
2012-01-24,575000.0,536350.2666167915,-38649.73338320851,-6.721692762297132,4,house
2012-01-24,632500.0,536314.8155882955,-96185.18441170454,-15.207143780506646,4,house
2012-01-24,630000.0,537854.2424701154,-92145.75752988458,-14.626310719029298,4,house
2012-01-25,435000.0,538042.06190072,103042.06190072,23.687830322004597,2,unit
2012-01-25,415000.0,538320.1956376433,123320.19563764334,29.715709792203214,2,house
2012-01-25,445000.0,538518.194662407,93518.19466240704,21.015324643237538,3,house
2012-01-25,499999.99999999994,538393.1691236794,38393.16912367946,7.678633824735892,3,house
2012-01-26,400000.0,538411.4568829536,138411.45688295364,34.60286422073841,2,unit
2012-01-27,620000.0,538642.2140784562,-81357.78592154384,-13.122223535732877,3,house
2012-01-27,460000.0,542238.0077559501,82238.0077559501,17.877827773032628,4,house
2012-01-27,432000.0,547052.4231400341,115052.42314003408,26.63250535648937,3,house
2012-01-27,475000.0,548919.1949944943,73919.19499449432,15.561935788314592,3,house
2012-01-27,395000.0,549289.9807933718,154289.9807933718,39.060754631233365,1,house
2012-01-27,405000.0,552031.961010769,147031.961010769,36.30418790389358,2,house
2012-01-27,405000.0,554809.9545016885,149809.95450168848,36.990112222639134,3,house
2012-01-30,430000.0,554852.2116541862,124852.21165418625,29.03539805911308,3,house
2012-01-30,795000.0,556028.2506980002,-238971.7493019998,-30.059339534842742,3,house
2012-01-30,660000.0,560037.4720208347,-99962.52797916532,-15.145837572600806,4,house
2012-01-30,610000.0,572956.8566009402,-37043.14339905977,-6.072646458862257,4,house
2012-01-30,565000.0,579976.1602431536,14976.160243153572,2.65064783064665,4,house
2012-01-30,517499.99999999994,578218.4639237821,60718.46392378217,11.733036507011048,4,house
2012-01-30,480000.0,550920.0770836323,70920.07708363235,14.775016059090074,3,house
2012-01-30,450000.0,541579.7371976078,91579.73719760776,20.351052710579502,4,house
2012-01-30,432000.0,536333.2808986306,104333.28089863062,24.15122243023857,3,house
2012-01-31,700000.0,533862.3915594071,-166137.60844059289,-23.73394406294184,3,house
2012-01-31,663500.0,533001.061771065,-130498.938228935,-19.66826499305727,3,house
2012-01-31,615000.0,533035.9209626913,-81964.0790373087,-13.327492526391657,4,house
2012-01-31,530000.0,534782.4907489121,4782.490748912096,0.902356745077754,4,house
2012-01-31,450000.0,535534.7745940089,85534.77459400892,19.007727687557537,3,house
2012-01-31,490000.0,537228.8484498858,47228.848449885845,9.638540499976703,3,unit
2012-01-31,540000.0,540718.9104706049,718.9104706048965,0.13313156863053638,3,house
2012-02-01,585000.0,543693.4529859573,-41306.547014042735,-7.060948207528672,4,house
2012-02-01,623000.0,544102.4122629315,-78897.58773706853,-12.664139283638608,3,house
2012-02-02,760000.0,543613.3774574846,-216386.6225425154,-28.471924018752027,4,house
2012-02-02,630000.0,544498.7950064242,-85501.20499357581,-13.57161984025013,4,house
2012-02-02,450000.0,544248.8622963428,94248.86229634285,20.944191621409523,3,house
2012-02-02,435000.0,544097.1745066345,109097.17450663447,25.07981023141022,3,house
2012-02-02,550000.0,543482.9662032425,-6517.03379675746,-1.1849152357740835,4,house
2012-02-02,530000.0,544541.5256284177,14541.52562841773,2.743684080833534,3,house
2012-02-02,428000.0,546176.7413076013,118176.74130760133,27.61138815598162,3,house
2012-02-03,555000.0,547756.590647623,-7243.409352377057,-1.3051188022301003,4,house
2012-02-03,425000.0,550833.9352272451,125833.93522724509,29.607984759351787,3,house
2012-02-03,415000.0,553670.3726090491,138670.37260904908,33.41454761663834,3,house
2012-02-03,390000.0,553644.2726030946,163644.27260309458,41.96006989822938,3,house
2012-02-03,327500.0,554803.9177656174,227303.91776561737,69.4057764169824,2,unit
2012-02-03,569000.0,559014.8370936513,-9985.162906348705,-1.7548616707115474,4,house
2012-02-04,460000.0,563606.3667126,103606.3667126,22.523123198391303,3,house
2012-02-04,940000.0,572149.5319269598,-367850.46807304025,-39.13302851840854,3,house
2012-02-04,540000.0,579254.4151805341,39254.415180534124,7.269336144543356,3,house
2012-02-06,411000.0,583288.4344682097,172288.43446820974,41.91932712121891,2,unit
2012-02-06,453000.0,596258.4211006761,143258.42110067606,31.62437551891304,3,house
2012-02-06,595000.0,585561.5615174174,-9438.43848258257,-1.5862921819466504,4,house
2012-02-06,337500.0,584563.6653713882,247063.6653713882,73.20404899892984,3,house
2012-02-06,379000.0,584333.0265432596,205333.02654325962,54.17757956286533,3,house
2012-02-06,405000.0,585450.1778185368,180450.17781853676,44.5555994613671,3,house
2012-02-06,432000.0,568067.5146691501,136067.5146691501,31.497109877118085,3,house
2012-02-06,471800.0,546961.664956063,75161.66495606303,15.930831910992588,3,house
2012-02-06,860000.0,539615.3714433312,-320384.62855666876,-37.25402657635683,5,house
2012-02-07,730500.0,538127.641512081,-192372.35848791897,-26.33434065543039,3,house
2012-02-07,462000.0,538568.2640615851,76568.26406158507,16.57321732934742,3,house
2012-02-07,462000.0,539611.8204221129,77611.82042211294,16.799095329461675,3,house
2012-02-08,379000.0,540744.862517342,161744.86251734197,42.67674472753086,1,unit
2012-02-08,472500.0,541791.9698990881,69291.96989908814,14.66496717441019,4,house
2012-02-08,480000.0,539493.3938644826,59493.39386448264,12.39445705510055,3,house
2012-02-08,940000.0,541475.0412553549,-398524.9587446451,-42.39627220687714,3,house
2012-02-08,600000.0,545296.8278415501,-54703.17215844989,-9.117195359741647,4,house
2012-02-08,550000.0,548416.3407981396,-1583.6592018604279,-0.287938036701896,4,house
2012-02-08,515000.0,555471.8648567796,40471.864856779575,7.858614535297005,4,house
2012-02-08,425000.0,554417.3891060054,129417.38910600543,30.45115037788363,3,house
2012-02-09,640000.0,554106.2012799084,-85893.79872009158,-13.420906050014308,3,house
2012-02-09,470000.0,552873.8193660975,82873.81936609745,17.632727524701586,4,house
2012-02-09,410000.0,550593.827009201,140593.82700920105,34.29117731931733,4,house
2012-02-09,652500.0,548710.2765794843,-103789.72342051566,-15.90647102230125,4,house
2012-02-09,760000.0,547492.1283423901,-212507.87165760994,-27.961562060211836,5,house
2012-02-10,577000.0,548475.1693829894,-28524.830617010593,-4.943644820972374,4,house
2012-02-10,320000.0,551601.1037696153,231601.1037696153,72.37534492800478,2,unit
2012-02-10,374000.0,553003.7867426872,179003.78674268723,47.861975064889634,1,unit
2012-02-11,657500.0,555144.8158025742,-102355.18419742584,-15.567328395045754,3,house
2012-02-11,725000.0,555768.8485980034,-169231.1514019966,-23.342227779585738,3,house
2012-02-13,411000.0,551361.8241231889,140361.82412318885,34.15129540710191,3,house
2012-02-13,202500.0,556992.5896935165,354492.5896935165,175.0580689844526,1,unit
2012-02-13,390000.0,576444.4329068065,186444.43290680647,47.806264847899094,2,unit
2012-02-13,393000.0,596983.6580008268,203983.65800082684,51.90423867705517,3,house
2012-02-13,480000.0,595493.2352118194,115493.23521181941,24.061090669129044,3,house
2012-02-14,580000.0,588184.1090545058,8184.109054505825,1.4110532852596251,3,house
2012-02-14,575000.0,554110.8176074922,-20889.18239250779,-3.6329012856535288,2,house
2012-02-14,547500.0,546757.007766515,-742.9922334849834,-0.1357063440155221,4,house
2012-02-14,445000.0,543241.5559440851,98241.55594408512,22.076754144738228,3,house
2012-02-14,459000.0,540193.2409629226,81193.24096292257,17.689159251181387,3,house
2012-02-14,610000.0,538651.6834683716,-71348.31653162837,-11.696445333053832,4,house
2012-02-14,510000.00000000006,540068.6888936907,30068.688893690647,5.895821351704048,4,house
2012-02-15,829000.0,543667.2642044723,-285332.7357955277,-34.418906609834465,4,house
2012-02-15,610000.0,544252.1173991263,-65747.88260087371,-10.778341409979296,4,house
2012-02-15,385000.0,545537.4983046204,160537.49830462039,41.698051507693606,3,house
2012-02-15,448000.0,547094.2364148796,99094.23641487956,22.119249199749902,4,house
2012-02-16,480000.0,546860.1649329066,66860.16493290663,13.929201027688881,3,house
2012-02-16,392000.0,546161.9749777019,154161.9749777019,39.32703443308722,3,house
2012-02-16,555000.0,547009.4557832927,-7990.544216707349,-1.439737696704027,4,house
2012-02-16,445000.0,548129.9213450402,103129.9213450402,23.17526322360454,3,house
2012-02-17,469950.0,550678.2229468226,80728.22294682264,17.178045099866505,3,house
2012-02-17,545000.0,550912.9750411958,5912.97504119575,1.084949548843257,2,unit
2012-02-17,384500.0,554862.4504320323,170362.45043203235,44.30752937113975,2,unit
2012-02-17,351000.0,561503.8662329316,210503.8662329316,59.972611462373685,2,unit
2012-02-17,830000.0,560170.2802143991,-269829.7197856009,-32.50960479344589,3,house
2012-02-17,405000.0,561202.6804499328,156202.6804499328,38.56856307405748,3,house
2012-02-17,539000.0,568400.4229083657,29400.422908365726,5.454623916208854,4,house
2012-02-17,475000.0,582121.3321611285,107121.33216112852,22.551859402342846,4,house
2012-02-17,800000.0,591599.7179970145,-208400.28200298548,-26.05003525037318,5,house
2012-02-18,430000.0,593767.2613486648,163767.26134866476,38.085409615968544,3,house
2012-02-18,606000.0,577682.2005361319,-28317.79946386814,-4.672904201958438,3,house
2012-02-18,473500.0,567699.2145851254,94199.21458512545,19.894237504778342,3,unit
2012-02-18,1008000.0000000001,559644.3739719689,-448355.6260280312,-44.47972480436817,4,house
2012-02-20,640000.0,557412.4979525805,-82587.50204741955,-12.904297194909303,3,house
2012-02-20,405000.0,553818.6277449131,148818.6277449131,36.74534018392916,1,unit
2012-02-20,565000.0,568876.2005679309,3876.200567930937,0.6860531978638826,3,house
2012-02-20,560000.0,586117.4147054553,26117.414705455303,4.66382405454559,4,house
2012-02-20,550000.0,607834.9870070815,57834.98700708151,10.51545218310573,4,house
2012-02-20,685000.0,600469.5771634579,-84530.42283654213,-12.340207713363814,4,house
2012-02-20,438500.0,563561.7422126234,125061.74221262336,28.52035170185253,3,unit
2012-02-20,520000.00000000006,545678.9769083261,25678.97690832609,4.93826479006271,4,house
2012-02-20,511000.0,539445.0999759138,28445.099975913763,5.56655576828058,3,house
2012-02-20,482500.0,535502.7858112007,53002.78581120074,10.985033328746267,4,house
2012-02-20,465000.0,533795.5139931291,68795.51399312913,14.794734192070782,3,house
2012-02-20,439000.0,533179.2046688497,94179.2046688497,21.45312179244868,3,house
2012-02-20,430000.0,533354.6843007207,103354.68430072069,24.035973093190858,3,house
2012-02-20,430000.0,533765.6262312084,103765.62623120844,24.131540984001965,4,house
2012-02-20,420000.0,535331.0643434525,115331.06434345245,27.459777224631537,3,house
2012-02-20,405000.0,535979.6583689749,130979.65836897492,32.34065638740122,3,house
2012-02-20,530000.0,537694.8016174138,7694.801617413759,1.451849361776181,4,house
2012-02-21,736000.0,539515.8244818449,-196484.1755181551,-26.696219499749336,3,house
2012-02-21,690000.0,540960.0839950144,-149039.91600498557,-21.599987826809503,3,house
2012-02-21,599000.0,540643.4216778725,-58356.57832212746,-9.742333609704083,4,house
2012-02-21,578000.0,541277.9891695827,-36722.010830417275,-6.353289071006449,4,house
2012-02-21,485000.0,542094.6648661047,57094.66486610472,11.772095848681385,3,house
2012-02-21,549000.0,541218.8350744545,-7781.164925545454,-1.4173342305182977,3,house
2012-02-21,499999.99999999994,542745.9813412279,42745.98134122795,8.54919626824559,4,house
2012-02-21,475000.0,544502.7307216078,69502.7307216078,14.632153836127959,3,house
2012-02-21,472000.0,544317.9296590388,72317.92965903878,15.321595266745506,3,house
2012-02-21,560000.0,543671.5846136212,-16328.415386378765,-2.9157884618533507,3,house
2012-02-21,445000.0,544506.4001102,99506.40011020005,22.360988788809,3,house
2012-02-22,448000.0,545422.0605231822,97422.06052318215,21.745995652496017,3,house
2012-02-22,374000.0,544596.3297225535,170596.3297225535,45.613991904426065,1,unit
2012-02-22,688000.0,544915.9216322005,-143084.07836779952,-20.79710441392435,4,house
2012-02-22,370500.0,545507.1962568909,175007.1962568909,47.23541059565206,3,house
2012-02-22,460000.0,545813.0871430039,85813.08714300394,18.655018944131292,3,house
2012-02-22,625000.0,546109.6270065755,-78890.37299342453,-12.622459678947925,5,house
2012-02-22,635000.0,548349.6407829225,-86650.3592170775,-13.645725860957086,4,house
2012-02-23,810000.0,552379.2804777622,-257620.71952223778,-31.805027101510834,5,house
2012-02-23,560000.0,550688.2841736078,-9311.715826392174,-1.6628063975700311,4,house
2012-02-23,469000.0,549876.7574578524,80876.75745785236,17.244511185043148,3,house
2012-02-23,450000.0,549662.2165925801,99662.21659258008,22.14715924279557,3,house
2012-02-23,537000.0,546256.0474481434,9256.047448143363,1.7236587426710173,4,house
2012-02-24,410000.0,544621.7787079513,134621.7787079513,32.83458017267105,1,unit
2012-02-24,395000.0,544254.899032414,149254.89903241396,37.786050387952905,3,house
2012-02-24,445000.0,546121.1974173784,101121.19741737843,22.723864588174926,2,house
2012-02-24,461000.0,549869.7737827897,88869.7737827897,19.277608195832908,3,house
2012-02-24,515000.0,557065.2080774307,42065.208077430725,8.16800156843315,3,house
2012-02-24,539000.0,557193.1040249765,18193.104024976492,3.375343974949256,3,house
2012-02-24,540000.0,574568.4283971786,34568.42839717865,6.401560814292343,4,house
2012-02-24,610000.0,578720.1048545539,-31279.895145446062,-5.1278516631878786,4,house
2012-02-24,625000.0,581820.5014802516,-43179.49851974845,-6.908719763159751,5,house
2012-02-25,697000.0,578793.7293611467,-118206.27063885331,-16.959292774584405,3,house
2012-02-27,625000.0,575688.8939589262,-49311.1060410738,-7.889776966571809,2,unit
2012-02-27,540000.0,574573.3998268843,34573.39982688427,6.4024814494230124,4,house
2012-02-27,425000.0,570597.20300138,145597.20300137997,34.258165412089404,2,unit
2012-02-28,572500.0,568144.8085643351,-4355.191435664892,-0.7607321285004178,3,house
2012-02-28,530000.0,563256.6503062844,33256.65030628443,6.2748396804310245,3,house
2012-02-28,431000.0,575044.8570773005,144044.85707730055,33.421080528375995,3,house
2012-02-28,498000.0,563682.0626482368,65682.06264823675,13.189169206473245,4,house
2012-02-28,755000.0,541337.4391831458,-213662.56081685424,-28.299676929384667,4,house
2012-02-28,272500.0,536691.2238374352,264191.22383743525,96.95090783025147,1,unit
2012-02-28,420000.0,536527.788085863,116527.788085863,27.744711449014996,3,house
2012-02-29,292500.0,537758.6016319692,245258.6016319692,83.84909457503221,2,unit
2012-02-29,370000.0,539476.2601871043,169476.26018710434,45.804394645163335,3,house
2012-02-29,415000.0,539578.9142921567,124578.9142921567,30.01901549208595,3,house
2012-02-29,452000.0,539079.9958109856,87079.99581098557,19.265485798890612,3,house
2012-02-29,790000.0,542035.1852606982,-247964.8147393018,-31.387951232823013,4,house
2012-03-01,747500.0,543535.6396846473,-203964.36031535268,-27.28620204887661,4,house
2012-03-01,682500.0,546363.8505339622,-136136.14946603775,-19.946688566452416,5,house
2012-03-01,475000.0,548112.7876676619,73112.7876676619,15.39216582477093,3,house
2012-03-01,495000.0,548755.3449571133,53755.344957113266,10.85966564790167,3,house
2012-03-01,365000.0,549005.0409324467,184005.04093244672,50.41233998149225,3,house
2012-03-01,640000.0,547012.82925345,-92987.17074654996,-14.529245429148432,4,house
2012-03-02,614000.0,546366.6321672499,-67633.36783275008,-11.01520648741858,2,house
2012-03-02,1300000.0,545192.9604709148,-754807.0395290852,-58.06207996377578,4,house
2012-03-02,620000.0,547837.909033522,-72162.09096647799,-11.639046930077095,4,house
2012-03-02,607000.0,551363.4516745806,-55636.548325419426,-9.165823447350812,5,house
2012-03-02,366000.0,557147.8285044432,191147.82850444317,52.22618265148721,1,unit
2012-03-02,580000.0,558068.7266737223,-21931.273326277733,-3.781254021772023,4,house
2012-03-02,516500.0,571107.1296483278,54607.12964832783,10.572532361728525,3,house
2012-03-02,360000.0,572689.8198053241,212689.81980532408,59.08050550147891,3,house
2012-03-02,599000.0,573266.446467489,-25733.553532510996,-4.296085731637896,4,house
2012-03-02,378000.0,569098.9087820053,191098.9087820053,50.55526687354638,3,house
2012-03-03,375000.0,587040.2067527175,212040.2067527175,56.544055134058,3,house
2012-03-03,496000.0,582618.5934990644,86618.59349906445,17.46342610868235,3,house
2012-03-03,995000.0,578372.1047751606,-416627.89522483945,-41.87215027385321,4,house
2012-03-05,435000.0,576539.8370102048,141539.8370102048,32.53789356556432,3,house
2012-03-05,370000.0,570363.9009073377,200363.90090733767,54.1524056506318,3,house
2012-03-05,396000.0,570534.1131910682,174534.11319106817,44.0742710078455,3,house
2012-03-05,559950.0,578468.6333686113,18518.633368611336,3.3071941010110435,4,house
2012-03-05,799000.0,585388.6267840862,-213611.37321591377,-26.734840202242022,2,unit
2012-03-05,463000.0,581991.3647845387,118991.36478453875,25.7000787871574,3,house
2012-03-05,538000.0,556741.5916770697,18741.591677069664,3.483567226221127,5,house
2012-03-06,450000.0,544939.0032701194,94939.00327011943,21.09755628224876,3,house
2012-03-06,440000.0,541025.0676833093,101025.06768330932,22.960242655297574,3,house
2012-03-06,535000.0,538633.6916275322,3633.6916275322437,0.6791946967349989,4,house
2012-03-06,615000.0,538522.9293573648,-76477.07064263523,-12.435296039452883,4,house
2012-03-06,617000.0,539014.7457960993,-77985.2542039007,-12.639425316677585,4,house
2012-03-07,615000.0,536939.8545064032,-78060.14549359679,-12.69270658432468,4,house
2012-03-07,529000.0,539370.558122173,10370.558122172952,1.9604079626035824,4,house
2012-03-07,515000.0,542873.6701458693,27873.670145869255,5.412363135120243,4,house
2012-03-07,470000.0,544087.5867493451,74087.58674934506,15.763316329647886,3,house
2012-03-07,796000.0,544502.9082726687,-251497.09172733128,-31.595112026046646,4,house
2012-03-07,446000.0,544630.5083017796,98630.50830177963,22.11446374479364,3,house
2012-03-07,440000.0,546520.4505696893,106520.45056968927,24.209193311293017,3,house
2012-03-07,353000.0,548365.0877252221,195365.0877252221,55.34421748589862,3,house
2012-03-07,510000.00000000006,549435.6022551656,39435.60225516552,7.732471030424611,2,house
2012-03-07,855000.0,551467.4374125898,-303532.5625874102,-35.50088451314739,5,house
2012-03-07,325000.0,550846.9852302223,225846.98523022234,69.49138007083765,2,unit
2012-03-07,405000.0,551714.4701220095,146714.47012200952,36.2257950918542,2,unit
2012-03-07,450000.0,552780.2203651518,102780.22036515176,22.840048970033724,2,unit
2012-03-07,335000.0,553639.8338265717,218639.8338265717,65.2656220377826,2,unit
2012-03-08,560000.0,557168.6019785702,-2831.398021429777,-0.5056067895410317,4,house
2012-03-08,387500.0,551431.9272004068,163931.9272004068,42.30501347107272,2,unit
2012-03-08,535000.0,552188.9457404613,17188.94574046135,3.2128870542918406,4,house
2012-03-08,510000.00000000006,553594.7950407863,43594.79504078621,8.547999027605139,4,house
2012-03-08,495000.0,553857.3338761926,58857.33387619257,11.890370480038904,4,house
2012-03-08,490000.0,553576.625648886,63576.625648885965,12.974821560997135,4,house
2012-03-08,445000.0,551662.5068448484,106662.5068448484,23.96910266176368,3,house
2012-03-08,380000.0,553468.7337875366,173468.73378753662,45.64966678619385,3,house
2012-03-08,410000.0,552039.8028492928,142039.80284929276,34.643854353486034,2,unit
2012-03-09,470000.0,550419.7973776609,80419.79737766087,17.110595186736354,3,house
2012-03-09,518000.0,549610.0461725146,31610.046172514558,6.102325515929452,4,house
2012-03-09,575000.0,549434.3002140522,-25565.6997859478,-4.446208658425705,5,house
2012-03-09,610000.0,551672.834398225,-58327.16560177505,-9.5618304265205,4,house
2012-03-09,428000.0,556998.6856132746,128998.68561327457,30.13987981618565,3,house
2012-03-09,378000.0,569419.7435490787,191419.7435490787,50.64014379605257,3,house
2012-03-09,635000.0,577315.7351464033,-57684.26485359669,-9.0841361974168,4,house
2012-03-09,450000.0,576921.571791172,126921.57179117203,28.204793731371563,3,house
2012-03-10,416500.0,570379.1702985764,153879.17029857635,36.94577918333166,3,house
2012-03-10,710000.0,569412.759874016,-140587.24012598395,-19.80101973605408,3,house
2012-03-13,435000.0,575697.2980424762,140697.29804247618,32.344206446546245,4,house
2012-03-13,490000.0,581956.9790624082,91956.97906240821,18.766730420899634,4,house
2012-03-13,590000.0,579345.0254052877,-10654.974594712257,-1.805927897408857,4,house
2012-03-13,405000.0,580185.2562092245,175185.25620922446,43.25561881709246,3,house
2012-03-13,573000.0,587455.9129700065,14455.912970006466,2.5228469406643046,3,unit
2012-03-14,230000.0,591659.7302556038,361659.7302556038,157.2433609806973,1,unit
2012-03-14,512000.0,565046.2466329336,53046.24663293362,10.360595045494847,2,unit
2012-03-14,651000.0,546519.6219980717,-104480.37800192833,-16.049213210741677,5,house
2012-03-14,433500.0,541357.5024530292,107857.50245302916,24.880623403236253,3,house
2012-03-14,495000.0,540404.8226438463,45404.82264384627,9.172691443201266,4,house
2012-03-15,803000.0,540928.5390898585,-262071.46091014147,-32.636545567888106,3,house
2012-03-15,505000.0,545917.0728810132,40917.072881013155,8.102390669507557,3,house
2012-03-15,458000.0,548640.1439104229,90640.14391042292,19.790424434590157,3,house
2012-03-15,450000.0,544468.996020034,94468.99602003396,20.993110226674215,3,house
2012-03-15,445000.0,544279.4010788202,99279.40107882023,22.3099777705214,3,house
2012-03-15,366000.0,544141.4734963328,178141.47349633276,48.672533742167424,3,house
2012-03-15,350000.0,547250.1262463629,197250.12624636292,56.35717892753226,3,house
2012-03-15,560000.0,551479.629252106,-8520.370747894049,-1.5214947764096514,4,house
2012-03-16,1980000.0,558944.7044245899,-1421055.2955754101,-71.77046947350556,4,house
2012-03-16,632000.0,564617.1057187021,-67382.89428129792,-10.661850360964861,3,house
2012-03-16,615000.0,568021.9432301819,-46978.05676981807,-7.638708417856596,4,house
2012-03-16,499999.99999999994,570369.8784597218,70369.87845972186,14.073975691944373,4,house
2012-03-16,422000.0,572035.0706763566,150035.07067635655,35.55333428349681,3,house
2012-03-16,375000.0,567688.3839704096,192688.38397040963,51.383569058775905,1,unit
2012-03-16,405250.0,563546.8871071935,158296.88710719347,39.061539076420345,3,house
2012-03-17,905000.0,570839.9744853377,-334160.02551466227,-36.923759725377046,4,house
2012-03-17,470000.0,574523.6855298281,104523.68552982807,22.239082027622995,3,house
2012-03-17,680000.0,575520.042899996,-104479.95710000396,-15.364699573529993,4,house
2012-03-17,440000.0,579744.3377412856,139744.33774128556,31.760076759383082,3,house
2012-03-17,455000.0,598484.5563024282,143484.55630242825,31.535067319215,4,house
2012-03-17,820000.0,593678.8409203291,-226321.1590796709,-27.60014135117938,3,house
2012-03-17,520000.00000000006,583907.7917523682,63907.79175236815,12.28995995237849,3,house
2012-03-19,295000.0,584367.8857348859,289367.88573488593,98.09080872369015,1,house
2012-03-19,385000.0,581444.9809864163,196444.98098641634,51.02467038608217,3,house
2012-03-19,390000.0,584692.9225437343,194692.9225437343,49.92126219070111,1,house
2012-03-19,490000.0,583292.6956936717,93292.6956936717,19.039325651769733,3,house
2012-03-19,750000.0,583777.3509062827,-166222.64909371734,-22.163019879162313,3,house
2012-03-19,510000.00000000006,585563.1002932787,75563.10029327864,14.816294175152672,3,house
2012-03-19,1060000.0,566492.3408403993,-493507.65915960073,-46.55732633581139,4,house
2012-03-19,970000.0,545847.6504161954,-424152.3495838046,-43.72704634884584,2,house
2012-03-19,561000.0,543100.6691772491,-17899.330822750926,-3.1906115548575626,4,house
2012-03-19,540000.0,540981.5084896982,981.5084896981716,0.18176083142558733,4,house
2012-03-20,660000.0,539293.7376964837,-120706.26230351627,-18.28882762174489,4,house
2012-03-20,420000.0,538846.2202474475,118846.22024744749,28.296719106535118,3,house
2012-03-20,410000.0,537044.8759589344,127044.87595893443,30.98655511193523,4,house
2012-03-20,377500.0,538229.4966373593,160729.49663735926,42.577350102611724,3,house
2012-03-20,360000.0,538316.0527795553,178316.05277955532,49.53223688320981,1,unit
2012-03-21,590000.0,538174.2486655712,-51825.75133442879,-8.784025649903185,3,house
2012-03-21,475500.0,540013.3521463722,64513.3521463722,13.567476792086689,3,house
2012-03-21,475000.0,543622.4917452782,68622.49174527824,14.446840367426997,3,house
2012-03-21,380000.0,545197.3992474377,165197.39924743772,43.47299980195729,3,house
2012-03-21,399000.0,547030.7619106025,148030.76191060245,37.10044158160463,3,house
2012-03-22,625000.0,549865.1574552059,-75134.84254479408,-12.021574807167053,4,house
2012-03-22,420000.0,551626.4639794827,131626.46397948265,31.339634280829205,4,house
2012-03-22,425000.0,552223.8641157746,127223.86411577463,29.9350268507705,2,house
2012-03-22,480000.0,552265.3222884983,72265.32228849828,15.055275476770474,3,house
2012-03-22,540000.0,552255.3202454001,12255.320245400071,2.2695037491481616,3,house
2012-03-22,870000.0,552146.6885879636,-317853.3114120364,-36.53486338069384,4,house
2012-03-23,380000.0,552052.8824441135,172052.8824441135,45.27707432739829,3,house
2012-03-23,405000.0,552223.7457484007,147223.7457484007,36.35154216009894,3,house
2012-03-23,435000.0,557826.3102918863,122826.31029188633,28.235933400433638,3,house
2012-03-23,532000.0,563423.6074872315,31423.607487231493,5.906693136697649,3,house
2012-03-23,304500.0,565511.312045157,261011.31204515696,85.71800067164432,1,unit
2012-03-23,389000.0,560525.500703603,171525.50070360303,44.09395904976942,3,house
2012-03-23,635000.0,568440.1943460107,-66559.80565398932,-10.481859158108552,4,house
2012-03-23,342000.0,578279.9557745457,236279.95577454567,69.08770636682621,1,unit
2012-03-23,305000.0,584925.336882472,279925.33688247204,91.7787989778597,1,unit
2012-03-24,600000.0,587680.9293478727,-12319.070652127266,-2.0531784420212107,3,house
2012-03-24,910000.0,605080.2231132984,-304919.7768867016,-33.50766778974742,5,house
2012-03-24,1110000.0,599519.6789875627,-510480.32101243734,-45.98921810922859,3,house
2012-03-24,1380000.0,584488.5612726212,-795511.4387273788,-57.6457564295202,3,house
2012-03-26,455000.0,596408.3925634623,141408.39256346226,31.07876759636533,3,house
2012-03-26,449000.0,613462.7638012171,164462.76380121708,36.62867790672986,3,house
2012-03-26,443000.0,609708.7425366044,166708.7425366044,37.63177032428993,3,house
2012-03-26,760000.0,592780.787654221,-167219.21234577894,-22.00252794023407,4,house
2012-03-26,440000.0,592546.893723309,152546.89372330904,34.669748573479325,3,house
2012-03-27,1010000.0,596840.3151109815,-413159.68488901854,-40.90689949396223,5,house
2012-03-27,473000.0,569454.3068222702,96454.30682227015,20.39203104064908,4,house
2012-03-27,452000.0,547682.28552863,95682.28552863002,21.16864724084735,3,house
2012-03-27,425000.0,540992.1615533531,115992.16155335307,27.292273306671312,3,house
2012-03-27,416000.0,537487.8658559173,121487.86585591733,29.203813907672437,3,house
2012-03-28,430000.0,537286.1382588744,107286.13825887442,24.950264711366145,3,house
2012-03-28,475000.0,536649.1442359984,61649.14423599839,12.97876720757861,4,house
2012-03-28,485000.0,538094.6466065943,53094.646606594324,10.947349815792643,4,house
2012-03-28,520000.00000000006,541382.6851118356,21382.68511183554,4.112054829199142,5,house
2012-03-28,607000.0,544392.0868188143,-62607.91318118572,-10.314318481249707,4,house
2012-03-28,710000.0,546419.0097302198,-163580.99026978016,-23.039576094335235,5,house
2012-03-29,614000.0,549674.1125136614,-64325.887486338615,-10.476528906569808,3,house
2012-03-29,632500.0,550431.2790129334,-82068.72098706663,-12.975291855662707,3,house
